Wall time,Step,Value
1603418964.6376333,79993,13.909073829650879
1603419002.282417,80092,14.01923656463623
1603419867.6341832,82369,13.879262924194336
1603420018.087915,82765,14.146406173706055
1603421260.543935,86032,13.434198379516602
1603421523.8529522,86725,13.794605255126953
1603421749.6799257,87319,12.689571380615234
1603422276.3717716,88705,13.157951354980469
1603422427.0413148,89101,13.95271110534668
1603422690.4607213,89794,12.902312278747559
1603422765.6479015,89992,12.918357849121094
1603423066.3251948,90784,14.57217788696289
1603423592.9281251,92170,13.112342834472656
1603424006.5029397,93259,14.359916687011719
1603424119.2701452,93556,14.823250770568848
1603424457.8861904,94447,13.023353576660156
1603424758.6219885,95239,14.482559204101562
1603425097.5510714,96130,13.322183609008789
1603425135.129433,96229,12.845758438110352
1603425360.6882539,96823,12.697482109069824
1603425398.3056154,96922,13.57162857055664
1603425587.1972284,97417,12.7747163772583
1603426264.4073222,99199,14.475079536437988
1603426377.1843078,99496,13.857919692993164
1603426717.396159,100387,12.664087295532227
1603428334.5814157,104644,12.353607177734375
1603428560.17939,105238,13.480953216552734
1603428672.9346619,105535,14.125713348388672
1603428748.0871038,105733,14.141609191894531
1603428898.522904,106129,13.581779479980469
1603429124.1095698,106723,12.752354621887207
1603429312.066289,107218,13.695509910583496
1603429688.2368286,108208,12.118334770202637
1603429913.8654804,108802,12.509913444519043
1603430101.8502634,109297,13.637876510620117
1603430477.9292321,110287,14.393623352050781
1603432057.1928027,114445,13.122039794921875
1603432207.537145,114841,13.636557579040527
1603432245.13252,114940,14.270000457763672
1603432282.72577,115039,13.556777954101562
1603432960.016623,116821,13.169500350952148
1603433449.3331506,118108,13.318305969238281
1603433938.8095188,119395,12.69584846496582
1603434918.3740525,121969,11.601654052734375
1603435370.1284268,123157,12.897417068481445
1603435784.913712,124246,14.079808235168457
1603435897.7988348,124543,14.50295352935791
1603436010.7161722,124840,12.919946670532227
1603436763.719644,126820,11.619266510009766
1603436989.6004374,127414,13.590434074401855
1603437253.1298943,128107,12.820884704589844
1603437479.0037334,128701,12.478403091430664
1603438081.3560035,130285,12.152227401733398
1603438194.4957824,130582,13.31057357788086
1603438608.457779,131671,13.468399047851562
1603438721.3120635,131968,13.0503511428833
1603438834.2713974,132265,13.94682502746582
1603438871.9243286,132364,13.02934455871582
1603440676.8508139,137116,12.945358276367188
1603440789.6672225,137413,13.735235214233398
1603440902.697073,137710,14.553926467895508
1603440940.3429022,137809,13.573715209960938
1603441768.113069,139987,13.870721817016602
1603442219.846279,141175,15.043405532836914
1603442595.883893,142165,11.547566413879395
1603442746.3222153,142561,12.838457107543945
1603443686.8098595,145036,14.173614501953125
1603443724.3938355,145135,13.805309295654297
1603444137.9943552,146224,13.371058464050293
1603444438.8480642,147016,12.970890045166016
1603444664.4191973,147610,12.927685737609863
1603445868.836172,150778,12.340997695922852
1603446019.3288474,151174,12.966103553771973
1603446960.3507128,153649,12.971816062927246
1603447562.4709747,155233,12.624862670898438
1603447600.0914466,155332,11.694217681884766
1603448164.7132843,156817,12.639113426208496
1603448315.2048998,157213,14.391192436218262
1603448917.1870253,158797,13.079813003540039
1603448954.774087,158896,12.218717575073242
1603449783.1493087,161074,12.946578979492188
1603449971.2076008,161569,13.556132316589355
1603450159.745353,162064,14.109858512878418
1603450272.5980382,162361,12.889184951782227
1603450460.6029518,162856,12.672323226928711
1603450573.920359,163153,12.903093338012695
1603451025.828749,164341,12.430089950561523
1603451326.695954,165133,12.542816162109375
1603451589.9189467,165826,13.55588436126709
1603451853.179315,166519,12.895628929138184
1603452191.6640503,167410,11.861661911010742
1603452342.1183705,167806,12.860037803649902
1603452417.336007,168004,13.01345157623291
1603452492.5389867,168202,12.966338157653809
1603452605.364631,168499,13.18002700805664
1603452868.6537886,169192,13.743581771850586
1603453207.2515044,170083,13.12570571899414
1603453733.658274,171469,13.190269470214844
1603453808.8773363,171667,13.933106422424316
1603453921.7720206,171964,13.468162536621094
1603454109.7596374,172459,12.415868759155273
1603454222.7589965,172756,11.956624984741211
1603454260.3842375,172855,12.193780899047852
1603455012.9448597,174835,12.090045928955078
1603455351.3269522,175726,12.846561431884766
1603455576.9358847,176320,12.517635345458984
1603455840.4120955,177013,13.391454696655273
1603455878.0173953,177112,12.060619354248047
1603456216.9052103,178003,12.85074234008789
1603456480.6616297,178696,12.452770233154297
1603457270.964011,180775,12.458754539489746
1603457421.3534677,181171,12.452622413635254
1603457797.3428347,182161,13.124161720275879
1603457947.732099,182557,12.715629577636719
1603458286.4860015,183448,12.468111038208008
1603458775.5943615,184735,13.214937210083008
1603458888.4787602,185032,11.836312294006348
1603459114.1848848,185626,13.564783096313477
1603459189.4148033,185824,14.212326049804688
1603460468.396266,189190,13.617948532104492
1603460694.019848,189784,12.248997688293457
1603461333.7907774,191467,12.844259262084961
1603461709.9788477,192457,12.691947937011719
1603461822.8024027,192754,13.069101333618164
1603461898.0669348,192952,12.952882766723633
1603462575.3455677,194734,13.011322021484375
1603463102.10549,196120,13.247573852539062
1603463177.364937,196318,12.584070205688477
1603463854.6989722,198100,13.15423583984375
1603464005.2403061,198496,11.859526634216309
1603464306.63271,199288,13.126255989074707
1603464947.9780018,200971,12.021759033203125
1603465173.7879562,201565,13.000078201293945
1603466076.7557292,203941,12.272799491882324
1603466565.8206472,205228,12.363547325134277
1603466678.6438768,205525,12.631038665771484
1603466716.2670925,205624,12.722644805908203
1603466866.7687247,206020,12.210990905761719
1603467017.2571383,206416,12.898633003234863
1603467168.1570997,206812,14.050244331359863
1603467431.4760315,207505,11.542165756225586
1603467996.0299695,208990,13.172628402709961
1603469275.810526,212356,12.02122688293457
1603469426.3608148,212752,12.054316520690918
1603469689.9220822,213445,12.8024320602417
1603470028.5361109,214336,13.875837326049805
1603470479.9601102,215524,13.001603126525879
1603470856.406141,216514,12.390507698059082
1603470931.6669974,216712,12.254362106323242
1603471006.9076834,216910,12.196958541870117
1603471194.9596438,217405,13.875995635986328
1603471308.0253077,217702,13.457476615905762
1603471609.2599106,218494,12.1736421585083
1603471759.7768924,218890,13.40231704711914
1603472512.674638,220870,13.695119857788086
1603472701.0740523,221365,12.177539825439453
1603472738.7172997,221464,11.183961868286133
1603472813.9520118,221662,12.3384428024292
1603472926.8073847,221959,12.38270378112793
1603473077.2832956,222355,12.397822380065918
1603473114.9048982,222454,12.314814567565918
1603473379.083023,223147,11.445746421813965
1603473491.9568381,223444,12.826589584350586
1603473680.3820784,223939,14.198005676269531
1603474395.8408592,225820,12.120603561401367
1603474772.3271656,226810,13.069395065307617
1603474998.0631666,227404,12.41130542755127
1603475224.119242,227998,13.06557846069336
1603475374.5913012,228394,13.000608444213867
1603475826.0043528,229582,12.676733016967773
1603475863.6254447,229681,13.259567260742188
1603476804.8970838,232156,12.727745056152344
1603477143.5238678,233047,12.279325485229492
1603478461.7620323,236512,12.000879287719727
1603478499.6584702,236611,10.800861358642578
1603478575.105076,236809,10.425822257995605
1603480232.0374107,241165,11.398033142089844
1603480533.2931242,241957,12.899157524108887
1603480796.811596,242650,12.898080825805664
1603480872.0430093,242848,13.648720741271973
1603480947.292389,243046,12.802244186401367
1603481135.868087,243541,11.886368751525879
1603482077.690522,246016,12.190287590026855
1603482115.3058515,246115,13.176250457763672
1603482491.886585,247105,11.832168579101562
1603482567.3604255,247303,12.711268424987793
1603482755.8011026,247798,13.262369155883789
1603483282.8152406,249184,13.087306022644043
1603483508.5672724,249778,11.333539962768555
1603483847.2085743,250669,13.413139343261719
1603484411.98585,252154,13.055948257446289
1603484562.4934747,252550,13.141942977905273
1603484637.7800045,252748,12.717632293701172
1603485578.988468,255223,13.714345932006836
1603486030.8509586,256411,13.076276779174805
1603486406.937658,257401,12.30025577545166
1603486633.170356,257995,12.513925552368164
1603487273.4754257,259678,12.290252685546875
1603487499.1168213,260272,12.80525016784668
1603487536.7167163,260371,13.874815940856934
1603488063.4440134,261757,11.98213005065918
1603488289.3627543,262351,12.527894020080566
1603488477.3063583,262846,11.67597770690918
1603489342.2011487,265123,11.681371688842773
1603489605.3802154,265816,12.464591979980469
1603489793.655257,266311,12.350046157836914
1603490282.6106052,267598,13.177724838256836
1603490545.7933645,268291,12.906766891479492
1603491110.9190495,269776,13.231775283813477
1603491562.2452235,270964,12.339849472045898
1603491675.07395,271261,12.63668441772461
1603492201.9915192,272647,12.616901397705078
1603493519.4523668,276112,12.506427764892578
1603493557.060247,276211,13.046968460083008
1603493594.6510146,276310,13.239547729492188
1603494271.7200415,278092,12.883752822875977
1603494836.6976225,279577,13.143022537231445
1603496643.9637072,284329,13.882620811462402
1603496983.7285767,285220,10.697124481201172
1603497322.080474,286111,12.93795394897461
1603497547.730223,286705,12.037715911865234
1603498338.449294,288784,13.02363395690918
1603498413.645763,288982,13.331806182861328
1603498451.2341924,289081,13.342214584350586
1603500219.977784,293734,13.65009880065918
1603500520.802272,294526,12.400575637817383
1603501387.0508113,296803,11.660837173461914
1603501725.4464586,297694,13.648359298706055
1603501875.832543,298090,12.813302040100098
1603502026.7026002,298486,11.31335163116455
1603502478.822506,299674,13.069541931152344
1603502591.8711512,299971,13.39366626739502
1603502894.77987,300763,11.727684020996094
1603503007.8932974,301060,12.56474494934082
1603503911.7827945,303436,11.564424514770508
1603504062.5775015,303832,12.706836700439453
1603504137.7863276,304030,11.697858810424805
1603505191.4989684,306802,13.261862754821777
1603506057.2804923,309079,12.790796279907227
1603506621.2457824,310564,11.237794876098633
1603506922.3706338,311356,12.986795425415039
1603507110.800409,311851,13.106324195861816
1603507298.7867672,312346,13.263035774230957
1603507524.309373,312940,11.753852844238281
1603508126.2972577,314524,11.113698959350586
1603508803.2470407,316306,11.87732219696045
1603508840.8691397,316405,12.476189613342285
1603509104.193811,317098,12.050739288330078
1603509216.9601104,317395,12.870933532714844
1603510119.6988046,319771,11.728860855102539
1603510232.5343022,320068,10.661164283752441
1603510496.352623,320761,13.753297805786133
1603510609.4323347,321058,13.34109115600586
1603510647.0546587,321157,13.377302169799805
1603510722.297343,321355,12.209117889404297
1603510759.9545147,321454,12.895316123962402
1603511700.5149517,323929,11.32155704498291
1603512038.997154,324820,12.091279983520508
1603512942.233037,327196,11.953607559204102
1603513243.8834348,327988,14.032843589782715
1603513770.506924,329374,12.50227165222168
1603513808.0927536,329473,13.813104629516602
1603514448.3434715,331156,13.451573371887207
1603515540.6485386,334027,13.076553344726562
1603515615.8519485,334225,12.250077247619629
1603515992.573168,335215,12.594871520996094
1603516632.0832622,336898,13.077139854431152
1603516820.2894711,337393,13.19675064086914
1603517648.4674573,339571,11.659912109375
1603517949.752897,340363,13.420357704162598
1603518363.5358593,341452,11.754716873168945
1603518438.7809737,341650,12.956491470336914
1603518702.3748846,342343,11.545339584350586
1603518928.2849782,342937,12.824344635009766
1603519191.6466827,343630,12.111989974975586
1603519418.0190935,344224,12.980037689208984
1603519530.8268278,344521,13.472217559814453
1603520170.6273685,346204,13.3634033203125
1603520622.055939,347392,10.20309829711914
1603520734.9177158,347689,13.709156036376953
1603521600.5378082,349966,11.867033004760742
1603521675.7581003,350164,11.698184967041016
1603521901.5386422,350758,12.22161865234375
1603522051.9559307,351154,11.892692565917969
1603522654.1179368,352738,10.386958122253418
1603523294.4874046,354421,10.751009941101074
1603524047.11478,356401,11.933104515075684
1603524724.2167022,358183,13.420633316040039
1603524799.4694772,358381,13.483160018920898
1603524874.6708975,358579,10.775824546813965
1603524987.4799213,358876,10.74410629272461
1603525100.2517493,359173,11.634424209594727
1603525739.565133,360856,12.60172176361084
1603526153.402193,361945,12.110555648803711
1603526679.783878,363331,12.162179946899414
1603527884.8792267,366499,11.936471939086914
1603528789.0113287,368875,10.539306640625
1603528939.582408,369271,13.5337495803833
1603529014.8285043,369469,13.199134826660156
1603529241.2789068,370063,12.247036933898926
1603529354.300894,370360,11.074600219726562
1603529429.7216835,370558,11.21774959564209
1603529768.13543,371449,12.820158004760742
1603530031.6333222,372142,11.732431411743164
1603530521.0949357,373429,12.371635437011719
1603530822.13813,374221,12.189929008483887
1603531311.4279394,375508,11.419322967529297
1603531387.0879807,375706,11.606101036071777
1603531499.9204164,376003,12.5252685546875
1603532102.9305592,377587,13.55656909942627
1603532291.4513047,378082,13.92337417602539
1603532366.668744,378280,12.084837913513184
1603532742.6854775,379270,12.875768661499023
1603532893.545583,379666,12.45509147644043
1603533985.7878122,382537,12.028336524963379
1603534174.201127,383032,13.3103609085083
1603534437.9062548,383725,11.460531234741211
1603536094.3084536,388081,12.717049598693848
1603536395.2731483,388873,12.269567489624023
1603536659.0973468,389566,11.685378074645996
1603536809.52427,389962,11.69552230834961
1603537223.908686,391051,12.17068862915039
1603537449.8736534,391645,13.010275840759277
1603537675.508812,392239,11.414260864257812
1603538503.4665165,394417,11.196965217590332
1603538917.6655085,395506,13.20637321472168
1603539105.7101412,396001,12.217055320739746
1603539444.8359964,396892,11.82963752746582
1603539482.4283814,396991,12.015682220458984
1603539934.100872,398179,11.795976638793945
1603540347.9837594,399268,12.59345817565918
1603540460.769627,399565,12.785341262817383
1603542607.2616334,405208,14.003284454345703
1603542795.198489,405703,13.120457649230957
1603542832.8085282,405802,12.01620864868164
1603543209.4307396,406792,12.175145149230957
1603545959.4059684,414019,11.740127563476562
1603546373.157882,415108,11.001312255859375
1603546410.7504902,415207,10.27574348449707
1603546486.2276776,415405,12.172163009643555
1603546561.4252446,415603,12.8192720413208
1603546674.171321,415900,12.857237815856934
1603546711.7649221,415999,12.760986328125
1603547652.1218429,418474,11.550249099731445
1603547840.048177,418969,12.761502265930176
1603547952.8054104,419266,11.917991638183594
1603548253.8142734,420058,12.366113662719727
1603548668.3418608,421147,12.692005157470703
1603549007.260367,422038,10.541531562805176
1603549120.1280074,422335,13.579218864440918
1603549157.717877,422434,11.59910774230957
1603549722.267136,423919,11.358613014221191
1603550325.1978564,425503,10.404545783996582
1603550551.2750685,426097,13.732355117797852
1603550701.8642004,426493,13.108405113220215
1603551040.905211,427384,12.396955490112305
1603551116.3670797,427582,12.185151100158691
1603551455.0743575,428473,11.617547988891602
1603551605.9796512,428869,11.439769744873047
1603552020.1290698,429958,12.111541748046875
1603552999.818208,432532,12.83703327178955
1603553338.2753344,433423,12.123151779174805
1603553902.5138698,434908,10.498597145080566
1603554165.7088747,435601,11.05295181274414
1603554391.3186357,436195,12.816781997680664
1603554541.7072494,436591,12.096610069274902
1603554579.3608956,436690,12.111784934997559
1603555294.501092,438571,11.17640209197998
1603555407.9219959,438868,11.827730178833008
1603556764.1003494,442432,11.667868614196777
1603556989.7447526,443026,12.232344627380371
1603557554.1545925,444511,13.161368370056152
1603557629.700972,444709,12.3406400680542
1603558269.2767348,446392,11.906021118164062
1603558306.946662,446491,13.084124565124512
1603559021.8443544,448372,12.018393516540527
1603559059.442464,448471,11.942978858947754
1603559172.594847,448768,13.26335620880127
1603559511.1986527,449659,12.343732833862305
1603559925.2858875,450748,11.070937156677246
1603560866.2601583,453223,10.744518280029297
1603560979.1011636,453520,10.649067878723145
1603561393.0002747,454609,10.53862190246582
1603561505.764259,454906,10.493024826049805
1603561580.9437861,455104,10.707584381103516
1603561656.1315224,455302,12.101435661315918
1603562107.3369555,456490,10.90926456451416
1603562746.642779,458173,11.21938705444336
1603563536.3658535,460252,12.757492065429688
1603563799.6474643,460945,11.327478408813477
1603564100.6307013,461737,11.92772388458252
1603564251.0927644,462133,13.225284576416016
1603564514.5755885,462826,10.634164810180664
1603564552.1733832,462925,9.871527671813965
1603564589.785744,463024,11.336382865905762
1603564965.6626651,464014,12.179491996765137
1603565943.7762363,466588,12.429363250732422
1603566131.6535332,467083,12.039710998535156
1603566733.3294473,468667,12.370341300964355
1603567147.0977936,469756,12.761646270751953
1603567297.4363062,470152,11.99549388885498
1603567335.0274644,470251,12.272502899169922
1603567636.304943,471043,10.995013236999512
1603567862.0660968,471637,12.859437942504883
1603567974.8301911,471934,12.579351425170898
1603568312.9980712,472825,10.415079116821289
1603568463.3371892,473221,12.050698280334473
1603568726.451245,473914,11.283950805664062
1603568764.0045016,474013,10.736065864562988
1603568989.702058,474607,13.048866271972656
1603569215.240619,475201,11.978811264038086
1603569290.4355156,475399,10.947471618652344
1603569403.2335699,475696,11.237375259399414
1603570719.6010938,479161,11.479347229003906
1603571170.642929,480349,10.963947296142578
1603571885.2084718,482230,12.094584465026855
1603571960.381446,482428,11.14780044555664
1603572750.2090106,484507,12.645669937133789
1603573502.029452,486487,12.501728057861328
1603574404.593254,488863,11.073917388916016
1603574517.7210395,489160,12.119965553283691
1603575006.7646885,490447,11.319039344787598
1603575307.448769,491239,12.739673614501953
1603575645.7594988,492130,13.041358947753906
1603575758.8024871,492427,13.49157428741455
1603575833.9481664,492625,12.443063735961914
1603575871.540703,492724,12.841867446899414
1603577525.7969546,497080,11.1029052734375
1603577751.2979443,497674,13.285860061645508
1603577864.0513225,497971,12.603635787963867
1603578127.201931,498664,12.114797592163086
1603578616.0314965,499951,11.635114669799805
1603578693.01696,500149,11.961084365844727
1603578730.5885367,500248,12.421723365783691
1603578993.635336,500941,11.532849311828613
1603579670.8610756,502723,12.303072929382324
1603580535.98654,505000,13.209399223327637
1603580724.0337763,505495,12.853602409362793
1603581476.3203366,507475,11.453435897827148
1603581551.557965,507673,10.273567199707031
1603581777.1436868,508267,11.965188980102539
1603582755.1142766,510841,13.047769546508789
1603582943.186731,511336,10.582831382751465
1603583582.5015094,513019,10.563209533691406
1603584259.7825463,514801,12.946166038513184
1603584560.499034,515593,9.813522338867188
1603585425.5473375,517870,11.568111419677734
1603585576.0256574,518266,10.911701202392578
1603585726.4894187,518662,12.31353759765625
1603585764.062829,518761,11.853507041931152
1603586741.4554498,521335,10.506818771362305
1603587605.8900442,523612,11.591361045837402
1603588695.6612477,526483,11.46738052368164
1603589108.9297981,527572,11.705995559692383
1603589710.5938191,529156,11.98707389831543
1603590236.6825762,530542,10.76234245300293
1603590274.279978,530641,12.060178756713867
1603591027.0588043,532621,11.149526596069336
1603591929.2890651,534997,11.677630424499512
1603592530.7251203,536581,12.12373161315918
1603593244.752192,538462,12.944894790649414
1603593357.9751997,538759,11.978049278259277
1603593546.0881593,539254,11.388298034667969
1603594937.005615,542917,11.43319034576416
1603595200.3601868,543610,12.523028373718262
1603595351.1813564,544006,11.947033882141113
1603595576.760556,544600,10.933876991271973
1603595802.8472652,545194,11.842114448547363
1603595990.8549485,545689,12.15404224395752
1603596103.5629542,545986,12.316109657287598
1603596178.9517672,546184,11.913553237915039
1603597081.5970643,548560,12.545878410339355
1603597382.4732277,549352,10.985718727111816
1603598021.6043234,551035,12.522245407104492
1603598209.570622,551530,13.164627075195312
1603598284.7642941,551728,11.930516242980957
1603598736.0913439,552916,11.554235458374023
1603598811.452401,553114,11.68838882446289
1603599036.9545808,553708,12.846454620361328
1603599488.016354,554896,12.922025680541992
1603599675.9147646,555391,13.759445190429688
1603600051.7155674,556381,10.04878044128418
1603600427.748872,557371,12.233687400817871
1603601480.567594,560143,10.860371589660645
1603601555.712793,560341,11.425069808959961
1603601706.2063959,560737,11.69012451171875
1603602270.4610085,562222,11.36905574798584
1603603811.7790594,566281,11.731465339660645
1603603924.530384,566578,11.48399543762207
1603604601.2532299,568360,11.500207901000977
1603605278.804557,570142,12.975415229797363
1603605918.1582851,571825,13.355729103088379
1603606030.9250302,572122,12.307880401611328
1603606218.777749,572617,10.838650703430176
1603606407.1292782,573112,10.995735168457031
1603607083.6030607,574894,10.952556610107422
1603607121.1841705,574993,10.785029411315918
1603607760.8656316,576676,12.848320960998535
1603607873.6085513,576973,12.29504680633545
1603608136.902771,577666,10.994959831237793
1603609151.694471,580339,12.379735946655273
1603609227.0818815,580537,12.33602523803711
1603609490.3384242,581230,10.896100997924805
1603610167.6064491,583012,10.712367057800293
1603610506.0798316,583903,12.185554504394531
1603610844.6067722,584794,10.362067222595215
1603611220.716209,585784,12.200467109680176
1603611634.9811113,586873,12.125020980834961
1603611785.2709758,587269,13.256593704223633
1603611823.1177163,587368,12.212236404418945
1603612537.354808,589249,12.837545394897461
1603612725.518839,589744,10.328365325927734
1603612800.6807065,589942,11.382829666137695
1603612951.028884,590338,11.07780647277832
1603613289.3622785,591229,11.30378532409668
1603613966.7335112,593011,10.89568042755127
1603614718.6922455,594991,11.29317855834961
1603614907.0130267,595486,12.117670059204102
1603615245.5590425,596377,11.17302131652832
1603615471.2482846,596971,11.140480995178223
1603615508.8518624,597070,11.528818130493164
1603615659.2923238,597466,12.301308631896973
1603615772.3203936,597763,12.35710334777832
1603616599.596629,599941,11.733786582946777
1603617278.4985273,601723,11.908004760742188
1603617428.892116,602119,12.856045722961426
1603617616.8606195,602614,11.620682716369629
1603618218.6189082,604198,12.097302436828613
1603618293.8058662,604396,12.296330451965332
1603618669.545791,605386,10.706001281738281
1603618895.0406141,605980,12.588544845581055
1603618970.3720908,606178,12.532018661499023
1603619195.8506117,606772,10.676177978515625
1603619270.9895961,606970,11.174424171447754
1603619346.1360652,607168,10.9505615234375
1603619797.7128086,608356,13.012897491455078
1603619872.8295965,608554,11.237141609191895
1603619947.9915001,608752,10.761269569396973
1603620812.614041,611029,11.42073917388916
1603621151.4182737,611920,10.538397789001465
1603621264.3892918,612217,10.906095504760742
1603621865.9414241,613801,10.363265037536621
1603622279.6492474,614890,11.397818565368652
1603622354.8583045,615088,11.39703369140625
1603622580.488429,615682,12.200263023376465
1603623069.4353926,616969,12.393157958984375
1603623257.7084095,617464,11.274158477783203
1603623521.0101206,618157,10.700112342834473
1603623746.8457215,618751,12.046216011047363
1603624235.9861672,620038,10.696985244750977
1603625213.9679792,622612,10.5470552444458
1603626079.535438,624889,11.947586059570312
1603626230.1841624,625285,11.330965042114258
1603626267.7881887,625384,11.186233520507812
1603626531.2804372,626077,10.984838485717773
1603627170.6320987,627760,10.155278205871582
1603627584.8035374,628849,12.269250869750977
1603627998.6735866,629938,11.78428840637207
1603628262.0644774,630631,11.621580123901367
1603628487.7088263,631225,11.868706703186035
1603629390.5083323,633601,10.358003616333008
1603631458.711071,639046,11.793533325195312
1603631609.0449328,639442,11.561735153198242
1603632097.7445767,640729,11.388504981994629
1603632661.6959386,642214,12.170591354370117
1603632962.3097997,643006,11.243171691894531
1603632999.8793669,643105,12.170062065124512
1603633150.1885326,643501,12.011021614074707
1603633525.9346898,644491,11.296172142028809
1603633901.977986,645481,12.517120361328125
1603633939.5969133,645580,12.305413246154785
1603633977.228094,645679,12.022934913635254
1603634278.045984,646471,11.615272521972656
1603635030.3951626,648451,12.580126762390137
1603635933.1090617,650827,10.900373458862305
1603636196.6335156,651520,12.363256454467773
1603636309.4597423,651817,11.886510848999023
1603636685.7775805,652807,12.374588012695312
1603637024.3279803,653698,10.913836479187012
1603637137.1560755,653995,12.888689994812012
1603637513.2403395,654985,11.16903305053711
1603637701.291442,655480,11.285398483276367
1603639055.6064248,659044,12.2957763671875
1603639394.3595397,659935,9.683192253112793
1603639469.555906,660133,10.67106819152832
1603639620.002916,660529,11.166121482849121
1603639845.850986,661123,12.618598937988281
1603639958.6563044,661420,11.615036964416504
1603640221.9091797,662113,11.179208755493164
1603640522.8537529,662905,12.190436363220215
1603640635.6148705,663202,12.165703773498535
1603640936.3374033,663994,10.564678192138672
1603641086.7971604,664390,11.829460144042969
1603641237.1489491,664786,11.386665344238281
1603642102.6343346,667063,10.98281478881836
1603642253.0197566,667459,10.922113418579102
1603642516.1853364,668152,12.436274528503418
1603642666.61862,668548,12.453959465026855
1603643080.6001294,669637,12.737590789794922
1603643531.904222,670825,11.209911346435547
1603644133.6343527,672409,10.874529838562012
1603645074.270437,674884,12.030668258666992
1603645638.6246088,676369,12.078878402709961
1603646165.1714416,677755,11.405036926269531
1603646466.1487393,678547,10.696256637573242
1603646767.3095841,679339,11.11161994934082
1603646993.2212255,679933,12.76899242401123
1603647030.81468,680032,12.019201278686523
1603648009.2875125,682606,11.076749801635742
1603648536.3180099,683992,10.205279350280762
1603649476.4287162,686467,11.881675720214844
1603650116.2411602,688150,11.474845886230469
1603650567.752445,689338,11.458612442016602
1603650680.5562105,689635,12.81127643585205
1603650906.2095993,690229,10.025954246520996
1603651583.2764132,692011,12.22694206237793
1603651658.6463182,692209,12.46057415008545
1603652335.8741946,693991,11.181595802307129
1603652486.2728558,694387,11.482405662536621
1603653275.6435626,696466,12.410725593566895
1603653426.0738256,696862,12.043902397155762
1603653689.3560855,697555,11.614899635314941
1603654178.3345282,698842,10.156606674194336
1603654404.0986204,699436,10.50289535522461
1603654932.2748492,700822,10.85191535949707
1603655383.554064,702010,11.935288429260254
1603655947.7240884,703495,11.037567138671875
1603656248.5561802,704287,11.54378890991211
1603656286.1746204,704386,11.859563827514648
1603657113.5969584,706564,11.477960586547852
1603657264.0336626,706960,11.733824729919434
1603657790.7708747,708346,10.992400169372559
1603658242.1244972,709534,11.809982299804688
1603658279.7353358,709633,11.430057525634766
1603658543.0266936,710326,11.500739097595215
